Place_Id,Place_Name,Description,Category,City,Price,Rating,Lat,Long
185,Taman Barunawati,"""Taman Barunawati yang lokasinya berada di kota Surabaya bagian utara. Taman yang satu ini bisa menjadi referensi untuk dikunjungi karena cukup recommended terutama bagi warga Surabaya atau bahkan warga luar Surabaya. Layaknya taman pada umumnya, memanglah menjadi tempat berlibur yang paling murah namun ada manfaat tersendiri yang bisa dirasakan oleh pengunjung seperti pikiran jadi tenang. Selain itu kita juga bisa mengajak anak atau anggota keluarga yang masih kecil untuk sekedar bermain di playground yang ada di dalam Taman Barunawati. Taman yang diresmikan pada 9 Oktober 2019 itu sekarang kondisinya nampak indah dan asri sehingga dapat mengalihkan perhatian bagi siapa saja yang melewati jalan Perak Barat Surabaya. Berkunjung ke taman ini pun kita tidak perlu merogoh kocek sepeser pun, namun pengunjung masih dapat menikmati pemandangan dan semua fasilitas yang ada di dalamnya.""",Taman Hiburan,Surabaya,0,4.2,-7.2220559,112.7319967
186,Kenjeran Park,"""Kenjeran Park merupakan salah satu tempat wisata kekinian di Surabaya. Tempat wisata ini berlokasi tepat di Jalan Sukolilo, Desa Sukolilo Baru, Kecamatan Bulak, Surabaya, Jawa Timur. Dulunya, Kenjeran Park merupakan tempat yang kumuh dan kurang terawat. Tetapi, tempat ini kembali terawat hingga bertransformasi menjadi destinasi wisata modern dan kekinian di tengah Kota Surabaya. Kenjeran Park terdiri dari beberapa kawasan wisata yang bisa pengunjung pilih. Bagi yang membawa anak-anak dan suka berenang, pengunjung bisa mengunjungi Atlantis Land Kenjeran. Lalu, pengunjung juga bisa menyambangi beberapa tempat yang ikonik dari Kenjeran Park. Salah satunya adalah Pagoda Tian Ti. Pagoda Tian Ti ini punya desain yang terinspirasi dari Pagoda Tian Tan di Beijing, China. Namun, Pagoda Tian Ti terdiri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter. Tempat ikonik lainnya adalah Patung Buddha 4 Wajah. Patung Buddha memiliki ketinggian 36 meter. Tempat menarik lainnya yang bisa pengunjung sambangi adalah Klenteng Sanggar Agung. Di klenteng ini, pengunjung bisa melihat patung Dewi Kwan Im dan sepasang naga merah keemasan yang langsung menghadap ke pantai.""",Taman Hiburan,Surabaya,35000,4.2,-7.2522964,112.7966952
187,Kebun Bibit Wonorejo,"""Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.""",Cagar Alam,Surabaya,0,4.4,-7.3123655,112.7889021
188,Taman Ekspresi Dan Perpustakaan,"""Taman Ekspresi Surabaya tidak hanya menyuguhkan taman yang rindang dan asri. Taman di Jalan Gentengkali ini juga punya fasilitas penunjang berupa perpustakaan di sisi barat. Perpustakaan yang dikelola Dinas Perpustakaan dan Kearsipan Kota Surabaya tersebut memiliki 3.412 koleksi buku. Buku-buku yang ada di perpustakaan sangat lengkap dan baru, dari cetakan 2009 sampai terbaru 2019. Mulai buku bahasa, filsafat, psikologi, agama, matematika, ilmu alam, ilmu sosial, keluarga, teknologi, seni, sastra, geografis, sejarah, hingga bacaan untuk anak-anak.""",Taman Hiburan,Surabaya,0,4.5,-7.2573072,112.7437199
189,Kebun Binatang Surabaya,"""Kebun Binatang Surabaya (KBS) (Dialek Arekan: Kebon Binatang Suroboyo) adalah salah satu kebun binatang yang populer di Indonesia dan terletak di Surabaya. KBS merupakan kebun binatang yang pernah terlengkap se-Asia Tenggara, di dalamnya terdapat lebih dari 981 spesies satwa yang berbeda yang terdiri lebih dari 2.806 binatang. Termasuk di dalamnya satwa langka Indonesia maupun dunia terdiri dari Mamalia, Aves, Reptilia, dan Pisces.
""",Cagar Alam,Surabaya,15000,4.3,-7.2959546,112.7366094
190,Rumah Batik,"""Di rumah batik ini terdapat sekitar 2000 lembar batik yang memiliki ragam corak yang beraneka macam. Aneka batik tersebut terbuat dari berbagai macam jenis bahan yaitu seperti prima, primis, santio, sutra, prishmina dan sarimpit. Tidak hanya kain batik saja yang dapat anda temukan di rumah batik ini melainkan juga ada sarung batik, baju batik, celana batik, rok batik, selendang batik, dan lain sebagainya. Untuk anda yang ingin segera mengunjungi rumah batik di Surabaya ini maka berikut informasi alamat dari rumah batik itu sendiri. Jadi rumah batik tersebut pada mulanya terletak di jalan tambak, dukuh 1, no.4, rt.01, rw.09, kelurahan kapasari, kecamatan genteng, Surabaya. Di tempat ini anda akan melihat berbagai macam batik yang di pajang yaitu mulai dari batik Surabaya, bangkalan, sidoarjo, sumenep, mojokerto, ponorogo, tuban, jombang, dan bojonegoro. Karena koleksi yang di miliki di rumah batik Surabaya ini sangat beragam tentu saja membuat banyak pengunjung yang ingin datang ke lokasi ini. Setelah itu rumah batik ini di pindah di lokasi jalan margorejo, no. 143, Surabaya.
""",Budaya,Surabaya,0,4.5,-7.278736,112.718453
191,Ciputra Waterpark,"""Ciputra Waterpark Surabaya – Bermain air di waterpark memang bisa menjadi alternatif rekreasi kaum urban di berbagai kota besar. Tidak hanya Jakarta, Surabaya sebagai salah satu kota metropolis di Indonesia juga sudah mulai bergeliat membangun tempat rekreasi keluarga. Salah satunya waterpark yang bisa menjadi tujuan wisata keluarga adalah Ciputra Waterpark Surabaya. Berlokasi di Waterpark Boulevard, Citraland “The Singapore of Surabaya”, Surabaya, waterpark yang berdiri di areal seluas 5 hektar menawarkan beragam aktivitas dan atraksi menarik. Tidak salah jika waterpark yang satu ini mengklaim sebagai water attraction terbesar Indonesia.""",Taman Hiburan,Surabaya,95000,4.3,-7.2861707,112.6333338
192,Jembatan Merah,"""Jembatan Merah merupakan salah satu monumen sejarah di Surabaya, Jawa Timur yang dibiarkan seperti adanya: sebagai jembatan. Jembatan yang menjadi salah satu judul lagu ciptaan Gesang ini, semasa zaman VOC dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati Kalimas menuju Gedung Karesidenan Surabaya, yang sudah tidak berbekas lagi.\nKawasan Jembatan Merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari Perjanjian Paku Buwono II dari Mataram dengan VOC pada 11 November 1743. Dalam perjanjian itu sebagian daerah pantai utara, termasuk Surabaya, diserahkan penguasaannya kepada VOC. Sejak saat itulah Surabaya berada sepenuhnya dalam kekuasaan Belanda. Kini, posisinya sebagai pusat perniagaan terus berlangsung. Di sekitar jembatan terdapat indikator-indikator ekonomi, termasuk salah satunya Plaza Jembatan Merah.\nPerubahan fisiknya terjadi sekitar tahun 1890-an, ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi. Kini kondisi jembatan yang menghubungkan Jalan Rajawali dan Jalan Kembang Jepun di sisi utara Surabaya itu, hampir sama persis dengan jembatan lainnya. Pembedanya hanyalah warna merah.""",Budaya,Surabaya,0,4.5,-7.2367447,112.7383009
193,Museum De Javasche Bank,"""Museum Bank Indonesia (Bahasa Indonesia: Museum Bank Indonesia) adalah museum bank yang terletak di Surabaya, Indonesia. Secara resmi didirikan oleh Bank Indonesia dan dibuka pada 27 Januari 2012 setelah direstorasi. Museum ini menempati gedung yang dulunya bernama De Javasche Bank, bank sentral Hindia Belanda. Setelah Kemerdekaan Indonesia gedung ini terus berfungsi sebagai kantor cabang Bank Indonesia di Surabaya hingga tahun 1973. Museum tutup pada hari Senin dan hari libur nasional. Tidak ada biaya masuk.""",Budaya,Surabaya,5000,4.6,-7.2353939,112.7367646
194,Monumen Tugu Pahlawan,"""Tugu Pahlawan (bahasa Indonesia: Tugu Pahlawan) adalah sebuah monumen di Surabaya, Indonesia. Itu adalah lambang utama kota yang didedikasikan untuk orang-orang yang tewas dalam Pertempuran Surabaya pada 10 November 1945. Museum 10 November terletak di bawah monumen. Monumen ini memiliki tinggi 41,15 meter dan berbentuk lingga. Dibangun untuk memperingati peristiwa 10 November 1945 di Pertempuran Surabaya. Itu adalah tempat setiap 10 November untuk memperingati peristiwa 1945, ketika banyak pahlawan tewas dalam perang kemerdekaan. Peletakan batu pertama dipimpin oleh Soekarno, Presiden Indonesia pertama, didampingi Walikota Surabaya, Doel Arnowo pada 10 November 1951. Diresmikan setahun kemudian, juga oleh Soekarno, pada 10 November 1952 disaksikan oleh Walikota Surabaya, R. Moestadjab Soemowidigdo. Museum 10 November dibangun untuk menjelaskan makna di balik Tugu Pahlawan. Bangunannya terdiri dari 2 lantai, dengan pameran yang melambangkan semangat perjuangan masyarakat Surabaya. Ada auditorium di lantai satu. Museum ini berisi reproduksi foto-foto dokumenter, dan terdapat diorama yang menyajikan delapan peristiwa yang terjadi sekitar bentrokan 10 November 1945.""",Budaya,Surabaya,0,4.7,-7.246926,112.73781
195,Surabaya Museum (Gedung Siola),"""Saat ini Museum Surabaya Siola menjelma menjadi sebuah destinasi wisata sejarah yang unik dan menarik untuk dikunjungi. Bukan hanya menyuguhkan cerita masa lampau yang ditampilkan dengan berbagai macam bentuk, Museum Surabaya Siola juga menjadi tempat incaran untuk berburu foto. Bagi pengunjung yang ingin mendatangi Museum Surabaya Siola ini maka tidak harus membayar tiket masuk alias gratis. Siapa saja boleh masuk kedalam Museum Surabaya Siola, karena tempat ini terbuka untuk semua kalangan mulai dari anak-anak sampai dewasa. Manjajal Museum Surabaya untuk dijadikan sebagai destinasi wisata akhir pekanmu sepertinya tidak ada salahnya. Selain bisa mempelajari sejarah Kota Pahlawan, kamu pun akan mendapatkan ilmu pengetahuan yang bermanfaat.""",Budaya,Surabaya,0,4.5,-7.2562972,112.7379955
196,Monumen Jalesveva Jayamahe,"""Monumen Jalesveva Jayamahe atau Monjaya adalah sebuah monumen yang terletak di Kota Surabaya, Jawa Timur. Monumen ini menggambarkan sosok Perwira TNI Angkatan Laut berbusana Pakaian Dinas Upacara (PDU) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut Indonesia siap berjaya. Patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. Monumen Jalesveva Jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa Indonesia.Monumen Jalesveva Jayamahe ini juga sesuai dengan motto angkatan laut Jalesveva Jayamahe yang berarti, Di Laut Kita Berjaya. Monumen ini dibangun pada tahun 1993 oleh Pemimpin Kepala Staf TNI Angkatan Laut Maritim Indonesia yang kemudian dilanjutkan dengan Laksamana TNI Muhamad Arifin dan dirancang oleh I Nyoman Nuarta. Selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar.""",Budaya,Surabaya,0,4.6,-7.1954748,112.7395206
197,Patung Sura dan Buaya,"""Patung Sura dan Baya (Jawa: Patung Suro lan Boyo) adalah sebuah patung yang merupakan lambang kota Surabaya. Patung ini berada di depan Kebun Binatang Surabaya. Patung ini terdiri atas dua hewan ini yang menjadi inspirasi nama kota Surabaya: ikan sura (hiu) dan baya (buaya).""",Budaya,Surabaya,0,4.6,-7.2960492,112.7387012
198,Pantai Ria Kenjeran,"""Obyek wisata Pantai Ria Kenjeran Surabaya merupakan salah satu destinasi wisata ketika mengujungi kota Surabaya. Pantai ini termasuk salah satu wisata andalan kota Surabaya yang selalu ramai pengunjung. Lokasi Pantai Ria Kenjeran terletak di Kecamatan Kenjeran Timur Surabaya, Propinsi Jawa Timur. Kawasan Pantai Ria Kenjeran ini sudah terkenal dengan berbagai wahana dan tempat rekreasi keluarga khususnya bagi warga Kenjeran. Pantai yang juga mendapatkan julukan sebagai Kenpark ini berdekatan dengan Jembatan Suramadu. Pantai Kenjeran biasanya dimanfaatkan masyarakat sekitar untuk melepas penat dari rutinitas setiap hari. Banyak juga wisatawan yang juga berwisata ke pantai ini. Pantai yang terletak tak begitu jauh dari pusat Kota Surabaya ini juga buka setiap hari selama 24 jam, jadi tidak perlu khawatir jika Anda ingin berkunjung kapan saja. Pantai ini memiliki fasilitas yang cukup lengkap, seperti arena bermain untuk anak yang disebut Kya kya Seaside, ada juga Pagoda Tuan Ti, jembatan kayu dengan gazebo untuk bersantai dan foto. Ada juga waterpark dan area bermain anak di sekitar pantai ini. Juga terdapat persewaan perahu yang dapat dinaiki oleh para pengunjung untuk menikmati keindahan Pantai Ria Kenjeran dari area pesisir laut dengan tarif sekitar Rp 5.000,-.""",Bahari,Surabaya,15000,4.2,-7.2509164,112.8009332
199,Balai Kota Surabaya,"""Surabaya sebagai Resort Gemeente (Haminte) secara resmi mulai berdiri pada tanggal 1 April 1906. Sebelumnya Surabaya merupakan bagian dari karesidenan Pemerintah Haminte dijalankan oleh Dewan Haminte yang diketuai oleh asisten residen sebagai Kepala Daerah.\nTahun 1916 diangkat Wali kota Surabaya pertama, A. Meyroos yang bertugas sampai tahun 1921. Baru setelah wali kota yang kedua, G.J. DIJKERMAN, terpilih, rencana membangun gedung Balai Kota diwujudkan.\nGedung utama Balai Kota di Taman Surya di daerah Ketabang itu mulai dibangun pada tahun 1923 dan mulai ditempati pada tahun 1927. Arsiteknya ialah C. Citroen dan pelaksanaannya H.V. Hollandsche Beton Mij. Biaya seluruhnya, termasuk perlengkapan dan lain-lainnya, menghabiskan dana sekitar 1000 gulden.\n\nUkuran gedung utama: panjang 102 m dan lebar 19 m. Konstruksinya terdiri dari tiang-tiang pancang beton bertulang yang ditanam, sedangkan dinding-dindingnya diisi dengan bata dan semen. Atapnya terbuat dari rangka besi dan ditutup dengan sirap, Belakangan atap ini kemudian diganti dengan genteng.\nSetelah Republik Indonesia diproklamirkan, dilantiklah Radjamin Nasution sebagai Wali kota Kota Besar Surabaya. Berdasarkan Penpres 1959 No. 16 maka ditetapkan Wali kota menjadi Kepala Daerah Kota Surabaya. Tahun 1965 Kotapraja Surabaya resmi menjadi Kotamadya.""",Budaya,Surabaya,0,4.7,-7.2592948,112.7470512
200,Monumen Bambu Runcing Surabaya,"""Monumen Bambu Runcing adalah ikon pariwisata Surabaya yang berhubungan dengan situs sejarah perjuangan bangsa. Monumen ini terdiri dari 5 pilar dan memiliki tinggi yang tidak sama dan dibentuk seperti bambu runcing. Sayangnya, tidak ada estimasi yang tepat tentang tinggi pada masing-masing pilar. Pada waktu tertentu, akan ada air yang mengalir keluar dari bambu runcing, layaknya air mancur. Selain itu, monumen ini dikelilingi oleh taman kecil yang penuh dengan beragam tanaman hias. Monumen Bambu Runcing ini terletak di jantung kota Surabaya, di tengah ramainya lalu lintas jalan Panglima Sudirman. Para pengunjung yang datang ke Surabaya akan langsung mengenali keberadaan monumen ini saat melintasinya. Monumen ini juga dekat dengan Kebun Binatang Surabaya, Tunjungan Plaza, Surabaya Plaza dan Tugu Pahlawan Surabaya.""",Budaya,Surabaya,0,4.6,-7.2677755,112.7443898
201,House of Sampoerna,"""House of Sampoerna adalah sebuah museum tembakau dan markas besar Sampoerna yang terletak di Surabaya. Gaya arsitektur dari bangunan utamanya yang dipengaruhi oleh gaya kolonial Belanda dibangun pada 1862 dan sekarang menjadi situs sejarah. Sebelumnya dipakai sebagai panti asuhan yang diurus oleh Belanda, tempat tersebut dibeli pada 1932 oleh Liem Seeng Tee‚ pendiri Sampoerna‚ dengan tujuan dipakai sebagai fasilitas produksi rokok besar pertama Sampoerna.""",Budaya,Surabaya,0,4.6,-7.2308173,112.7342344
202,Atlantis Land Surabaya,"""Sejak diresmikan pada bulan Desember 2017, Atlantis Land Kenjeran Surabaya sudah sukses mendatangkan banyak pengunjung. Taman wisata air ini menjadi taman air terbesar di Kota Surabaya. Lokasinya terletak satu wilayah dengan Kenjeran Park, atau familiar disebut Ken Park. Tepatnya di Jalan Pantai Ria Kenjeran, Sukolilo Baru, Bulak, Surabaya, Jawa Timur. Taman wisata air ini memiliki luas sekitar 15 hektar dengan desain asli milik arsitek Australia. Tema yang diambil untuk taman wisata air ini adalah istana bawah laut. Dengan tema tersebut, gerbang masuk Atlantis Land Kenjeran Surabaya memiliki dinding bangunan utama berwarna biru. Dinding utama tersebut dihiasi dengan garis-garis menyerupai ombak berwarna putih. Atapnya berwarna kuning kecokelatan dan menjulang tinggi bagai istana. Di kedua sisi bangunan utama, terdapat bangunan berdinding cokelat dengan ornamen belahan kayu. Bangunan ini memberi kesan bagaikan kapal pesiar yang belum rampung dibuat. Sebuah patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman ini. Dekorasi yang ada di Atlantis Land Kenjeran akan memberi suasana bagaikan berada di sebuah kastil.""",Taman Hiburan,Surabaya,125000,4.4,-7.2516189,112.8009694
203,Taman Mundu,"""Taman Mundu merupakan salah satu taman atau ruang terbuka hijau terutama bagi warga kota Surabaya, taman ini lebih tepatnya berada di Jl. Tambaksari atau berada di seberang Stadion Gelora Sepuluh November Tambaksari Surabaya. Taman Mundu dibangun menempati area seluas 4.800 meter persegi dan pembangunannya diresmikan pada 10 Juli 2010. Taman yang cantik ini mempunyai berbagai fasilitas yang bisa dinikmati dan digunakan oleh warga Surabaya atau siapapun yang mengunjungi taman ini, diantarnya fasilitas arena bermain bagi anak-anak,""",Taman Hiburan,Surabaya,0,4.4,-7.2516046,112.7545983
204,Museum Mpu Tantular,"""Museum Negeri Mpu Tantular adalah sebuah museum negeri yang berlokasi di kecamatan Buduran, Sidoarjo, Jawa Timur. Awalnya, museum ini bernama Stedelijk Historisch Museum Soerabaia, didirikan oleh Godfried von Faber pada tahun 1933 dan diresmikan pada tanggal 25 Juli 1937. Saat ini, museum ini dikelola oleh Unit Pelaksana Teknis pada Departemen Kebudayaan dan Pariwisata.""",Budaya,Surabaya,2000,4.4,-7.4338593,112.7199058
205,Taman Air Mancur Menari Kenjeran,"""Air mancur menari atau dancing fountain juga ada di kawasan jembatan kenjeran Surabaya. Air mancur ini di buat bersamaan dengan pembuatan jembatan kenjeran, di resmikan pada tanggal 9 juli 2016 lalu. Sejak diresmikannya air mancur dan jembatan yang membentang di atas laut dengan panjang 800 meter ini menjadi tujuan wisata bagi warga Surabaya dan sekitarnya. Dancing fountain yang indah tidak lepas dari komponen-komponen yang bekerja di dalamnya seperti nozzle sebagai tempat keluarnya air, dari nozzle inilah semburan air bisa berubah ubah. Air yang keluar di dorong oleh pompa air mancur yang mendorong dari tempat rendah ke tempat lebih tinggi. Pemilihan lampu yang tepat akan menambah kualitas pencahayaan lebih terang, sebaiknya menggunakan underwater led atau waterproof led karena lampu ini bersifat tahan air. Tentu akan menambah tampilan air mancur menari lebih memikat.""",Taman Hiburan,Surabaya,0,4.4,-7.2752955,112.7549381
